"STARTUP_ID","INDUSTRY1","INDUSTRY2","INDUSTRY3","TECHNOLOGY1","TECHNOLOGY2","TECHNOLOGY3","DESCRIPTION_PROVIDED","REGION_CODE","COUNTRY","DIGITAL_CATALOUGE","MENTOR_BENEFIT","MIGRATION_BENEFIT","FUNDRAISING_ACTIVE_FLAG","STAGE"
1642,"","","","","","","N","JAPAC","Korea, Republic of","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1643,"Retail","","","Cloud","","","Y","EMEA","United Kingdom","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1661,"Financial Services","Public Sector","Healthcare","Data as a Service (DaaS)","Platform as a Service (PaaS)","Master Data Management","Y","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1662,"Healthcare","","","Artificial Intelligence","Cloud","","Y","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1725,"Retail","Consumer Goods","","Customer Experience for Commerce","Software as a Service (SaaS)","Artificial Intelligence","Y","LAD","Brazil","Y","","","N","Bootstrap (We don’t plan on raising venture capital)"
1726,"High Technology","","","Big Data","Marketing Cloud","","Y","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1727,"High Technology","","","Big Data","Business Intelligence","Cloud Computing","Y","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1741,"","","","","","","N","JAPAC","India","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1743,"","","","","","","N","LAD","Brazil","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1745,"Financial Services Capital Markets","","","Financial Management","","","Y","NAS","United States of America","","","","Y","Seed (Total raised $500K-2M)"
1761,"Media and Entertainment","Financial Services Banking","Natural Resources","Database","","","Y","JAPAC","Japan","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1762,"","","","","","","N","EMEA","Ukraine","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1863,"Retail","Education and Research","Communications","Virtual Reality/Augmented Reality","","","Y","LAD","Brazil","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1864,"Utilities","Public Sector","Automotive","Internet of Things","Cloud","Big Data","Y","LAD","Brazil","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1865,"Financial Services","Financial Services Banking","Communications","Service","Software as a Service (SaaS)","Java Technology","Y","LAD","Brazil","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1866,"","","","","","","N","LAD","Brazil","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1867,"High Technology","","","Virtualization","Cloud Computing","","Y","NAS","Canada","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1868,"","","","","","","N","NAS","Canada","","","","N","Bootstrap (We don’t plan on raising venture capital)"
23882,"","","","","","","N","LAD","Argentina","","","","",""
23885,"","","","","","","N","NAS","United States of America","","","","",""
1869,"Financial Services","Financial Services Banking","","Customer Experience (CX)","Business Intelligence","Artificial Intelligence","Y","NAS","United States of America","Y","","","N","Bootstrap (We don’t plan on raising venture capital)"
1870,"","","","","","","N","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1871,"Engineering and Construction","","","Software as a Service (SaaS)","","","Y","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1872,"Media and Entertainment","Financial Services","","Artificial Intelligence","Customer Relationship Management (CRM)","Business Analytics","Y","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1877,"Industrial Manufacturing","High Technology","Professional Services","Talent Acquisition Cloud","Human Capital Management (HCM)","Talent Management","Y","JAPAC","Singapore","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1878,"Financial Services Banking","Automotive","Insurance","Customer Experience (CX)","Big Data","Customer Experience for Commerce","Y","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1879,"Automotive","Media and Entertainment","Travel and Transportation","Artificial Intelligence","Autonomous","Machine Learning","Y","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1882,"Automotive","Engineering and Construction","","Artificial Intelligence","Software as a Service (SaaS)","","Y","EMEA","Germany","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1883,"","","","","","","N","EMEA","Germany","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1884,"Communications","Financial Services","High Technology","Security","Identity Management","Software as a Service (SaaS)","Y","EMEA","France","Y","","","N","Bootstrap (We don’t plan on raising venture capital)"
28148,"Healthcare","","","Internet of Things","Health Management Platform Health Engagement","Health Management Platform Active Long Term Care","Y","NAS","Canada","","","","N","Pre-seed/angel (Raised up to $500k from friends, family, angels)"
1810,"","","","","","","N","EMEA","Israel","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1811,"High Technology","","","Blockchain","","","Y","EMEA","Finland","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1813,"","","","","","","N","LAD","Brazil","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1814,"","","","","","","N","LAD","Brazil","","","","N","Bootstrap (We don’t plan on raising venture capital)"
28149,"Insurance","Financial Services Banking","Utilities","Customer Experience (CX)","Chatbot","Customer Experience for Service","Y","NAS","United States of America","","","","Y","Series A (Total raised $2M-10M)"
1816,"High Technology","","","Blockchain","Artificial Intelligence","Software as a Service (SaaS)","Y","EMEA","Switzerland","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1817,"","","","","","","N","EMEA","Belgium","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1822,"","","","","","","N","LAD","Brazil","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1823,"Financial Services","","","Messaging","Platform as a Service (PaaS)","","Y","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
28150,"","","","","","","N","NAS","Canada","","","","",""
28154,"","","","","","","N","EMEA","Saudi Arabia","","","","",""
28164,"High Technology","","","Human Capital Management Cloud","Workforce Management Cloud","Data as a Service (DaaS)","Y","EMEA","Germany","","","","Y","Series A (Total raised $2M-10M)"
28834,"","","","","","","N","JAPAC","India","","","","",""
1808,"Manufacturing","Public Sector","Oil and Gas","Security","Software as a Service (SaaS)","","Y","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1841,"Retail","","","Customer Experience (CX)","","","Y","LAD","Brazil","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1842,"Financial Services","High Technology","","Governance, Risk, and Compliance Management","Financial Management","","Y","EMEA","Switzerland","","","","N","Bootstrap (We don’t plan on raising venture capital)"
28836,"","","","","","","N","EMEA","United Kingdom","","","","",""
1845,"Communications","","","Cloud","","","Y","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1846,"","","","","","","N","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1850,"Healthcare","Financial Services","","Mobile","Java Technology","Software as a Service (SaaS)","Y","LAD","Brazil","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1851,"","","","","","","N","LAD","Brazil","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1874,"","","","","","","N","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1875,"","","","","","","N","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1905,"Financial Services","Aerospace and Defense","High Technology","Governance, Risk, and Compliance Management","Security","Software as a Service (SaaS)","Y","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1907,"","","","","","","N","LAD","Brazil","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1908,"","","","","","","N","EMEA","Jordan","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1915,"Research Organizations","Retail","High Technology","Cloud","Big Data","Project Portfolio Management","Y","JAPAC","Australia","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1916,"","","","","","","N","JAPAC","India","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1918,"Research Organizations","Higher Education","Financial Services Banking","Big Data","Cloud Computing","Governance, Risk, and Compliance Management","Y","EMEA","United Kingdom","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1919,"Financial Services","Communications","Retail","Customer Experience (CX)","Big Data","Data as a Service (DaaS)","Y","EMEA","Poland","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1920,"Financial Services","","","Cloud","","","Y","LAD","Brazil","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1921,"","","","","","","N","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1922,"","","","","","","N","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1923,"","","","","","","N","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1924,"","","","","","","N","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1925,"","","","","","","N","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1926,"Consumer Goods","","","Internet of Things","Artificial Intelligence","","Y","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1928,"Engineering and Construction","Financial Services","Natural Resources","Software as a Service (SaaS)","Cloud","Business Process Management","Y","LAD","Brazil","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1929,"","","","","","","N","LAD","Brazil","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1930,"Professional Services","High Technology","Financial Services","Cloud","Big Data","Artificial Intelligence","Y","LAD","Brazil","","","","N","Bootstrap (We don’t plan on raising venture capital)"
1931,"Healthcare","Financial Services","Industrial Manufacturing","Artificial Intelligence","","","Y","NAS","United States of America","","","","Y","Series B (Total raised $10M-30M)"
1932,"High Technology","Healthcare","Utilities","Software as a Service (SaaS)","Artificial Intelligence","Internet of Things","Y","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
