"ORDER_ID","STARTUP_ID","COUNTRY","EXTENSION","ENROLLMENT_DATE","NS_INTERNAL_ID","PAYING_CUSTOMER","PAYING_CUSTOMER_DATE","MIGRATION_STAGE","PRODUCTION_STAGE","MENTORSHIP_MILESTONES"
6602,3567,"United States of America","Y",31-AUG-20,270692,"",,,1,
9327,23154,"Poland","",04-OCT-21,589246,"",,,1,
6604,3571,"Brazil","Y",31-AUG-20,266570,"Y",28-FEB-21,,3,
6640,3626,"Brazil","Y",10-SEP-20,272007,"",,,3,
6641,3627,"Argentina","Y",11-SEP-20,277971,"",,,1,
6642,3630,"Bolivia","Y",12-SEP-20,277431,"",,,2,
6649,3647,"Australia","",14-SEP-20,280706,"",,,1,
6650,3649,"Bolivia","Y",14-SEP-20,280708,"",,,2,
6651,3651,"United States of America","Y",14-SEP-20,280702,"",,,1,
6652,3652,"United States of America","Y",14-SEP-20,280703,"Y",10-MAY-21,,3,
6653,3654,"Brazil","",14-SEP-20,280704,"",,,1,
6655,3656,"Turkey","",14-SEP-20,280707,"",,,1,
6737,3791,"India","",28-SEP-20,296473,"",,,1,
6738,3792,"India","Y",29-SEP-20,296470,"",,,2,
6739,3797,"Spain","",29-SEP-20,296469,"",,,1,
6740,3799,"United States of America","",28-SEP-20,296476,"",,,1,
6581,3545,"Germany","",27-AUG-20,267684,"",,,1,
6582,3547,"United States of America","Y",27-AUG-20,3118,"Y",03-MAY-21,,3,
6583,3548,"United States of America","",27-AUG-20,267903,"",,,1,
6584,3549,"United States of America","Y",28-AUG-20,268435,"Y",16-MAR-21,4,3,
6585,3550,"United States of America","Y",28-AUG-20,245286,"",,,1,
6586,3551,"United States of America","Y",29-AUG-20,239541,"",,,2,
9328,23155,"Saudi Arabia","",03-OCT-21,589245,"",,,2,
6588,3555,"United Kingdom","Y",27-AUG-20,268433,"Y",05-MAR-21,,3,
6660,3670,"United States of America","",16-SEP-20,284356,"",,,1,
6661,3671,"Brazil","",16-SEP-20,284357,"",,,3,
6662,3672,"United Kingdom","",17-SEP-20,284359,"",,,1,
6663,3673,"Italy","",16-SEP-20,284358,"",,,1,
6741,3800,"Argentina","Y",28-SEP-20,296475,"Y",22-JUN-22,,3,
6742,3801,"United States of America","",28-SEP-20,296477,"",,,1,
6743,3802,"United States of America","",29-SEP-20,233306,"",,,2,
6744,3803,"Argentina","Y",29-SEP-20,296471,"",,,1,
6745,3804,"Greece","Y",29-SEP-20,296468,"",,,2,
6746,3805,"Brazil","",28-SEP-20,289426,"",,,2,
6747,3806,"Romania","",28-SEP-20,296472,"",,,2,
6776,3843,"Kenya","Y",05-OCT-20,300960,"",,5,1,
6777,3845,"India","Y",05-OCT-20,300961,"",,,2,
6608,3585,"United States of America","Y",02-SEP-20,272213,"",,,2,
6609,3586,"United States of America","",02-SEP-20,271497,"",,,1,
6610,3587,"United States of America","",02-SEP-20,272214,"",,,1,
6611,3588,"United States of America","Y",02-SEP-20,271499,"",,,2,
6778,3846,"Sweden","Y",05-OCT-20,282923,"Y",21-SEP-21,,3,
6779,3852,"United States of America","Y",05-OCT-20,300555,"",,,3,
6789,3876,"United States of America","Y",08-OCT-20,304313,"",,,1,
6820,3922,"Australia","",11-OCT-20,305518,"",,,1,
6825,3934,"United States of America","Y",13-OCT-20,306729,"",,,2,
6826,3936,"Denmark","",13-OCT-20,306731,"",,5,2,
6827,3938,"Poland","",13-OCT-20,306732,"",,,1,
6828,3940,"Singapore","",13-OCT-20,306730,"",,,1,
6840,3961,"Brazil","",13-OCT-20,307930,"",,,1,
6841,3964,"United States of America","",13-OCT-20,307929,"",,,1,
6842,3967,"Romania","Y",14-OCT-20,244272,"",,,2,
6843,3968,"United Kingdom","Y",14-OCT-20,307931,"Y",26-APR-22,,3,
6844,3970,"Germany","",14-OCT-20,170116,"",,5,1,
6845,3971,"Switzerland","",14-OCT-20,307932,"",,,1,
6846,3973,"India","",14-OCT-20,307933,"Y",18-NOV-21,5,2,
6860,3981,"United States of America","",14-OCT-20,310050,"",,,1,
6861,3982,"United States of America","",14-OCT-20,11543,"",,,1,
6862,3983,"Kenya","Y",14-OCT-20,310049,"",,,3,
6863,3984,"Israel","Y",15-OCT-20,310052,"",,,1,
6605,3576,"United States of America","Y",01-SEP-20,15335,"",,,1,
6606,3579,"Saudi Arabia","",01-SEP-20,271504,"",,,1,
6607,3580,"Kenya","Y",01-SEP-20,271503,"",,,3,
6643,3634,"Mexico","",11-SEP-20,277970,"",,,1,
6644,3635,"United States of America","",11-SEP-20,277972,"",,,1,
6645,3637,"United Kingdom","",10-SEP-20,277969,"Y",17-JAN-21,,3,
6690,3701,"Australia","",22-SEP-20,289015,"Y",05-MAY-21,,2,
6691,3703,"Brazil","",21-SEP-20,289012,"",,,1,
6692,3704,"Nigeria","",21-SEP-20,289013,"Y",02-OCT-20,,3,
6693,3709,"Mexico","",21-SEP-20,289014,"",,,1,
6694,3710,"United States of America","Y",22-SEP-20,289016,"",,,3,
6760,3821,"Nigeria","Y",30-SEP-20,299830,"",,,2,
6761,3822,"Saudi Arabia","Y",30-SEP-20,299829,"Y",27-MAR-21,,3,
6762,3823,"United Arab Emirates","",01-OCT-20,299824,"",,,1,
6763,3824,"Saudi Arabia","",04-OCT-20,299819,"",,,2,
6764,3825,"Saudi Arabia","Y",04-OCT-20,408492,"Y",04-JUL-22,,3,
6766,3827,"Brazil","Y",01-OCT-20,299826,"",,,1,
6767,3828,"Brazil","",02-OCT-20,299821,"",,,2,
6768,3829,"Canada","Y",01-OCT-20,299828,"Y",04-MAR-21,,3,
6771,3832,"Sweden","Y",01-OCT-20,282921,"Y",29-JAN-21,,3,
6772,3836,"India","",30-SEP-20,299831,"",,,2,
6646,3642,"India","Y",13-SEP-20,278873,"",,,2,
6647,3643,"United States of America","",13-SEP-20,278874,"",,,1,
6648,3644,"Romania","",14-SEP-20,205073,"",,,1,
6656,3657,"Australia","",15-SEP-20,282621,"",,,1,
6657,3662,"Singapore","",16-SEP-20,282624,"",,5,1,
6658,3664,"United States of America","",15-SEP-20,282622,"Y",10-FEB-21,,2,
6695,3711,"Sweden","",08-SEP-20,290230,"",,,1,
6696,3715,"Germany","",03-SEP-20,289212,"",,,1,
6697,3718,"France","Y",22-SEP-20,284559,"Y",14-JAN-21,4,3,
6698,3720,"India","",08-SEP-20,2502,"",,,2,
6699,3725,"India","",22-SEP-20,289533,"",,,1,
6700,3731,"United States of America","",22-SEP-20,289534,"Y",09-APR-22,,2,
6701,3732,"United States of America","",22-SEP-20,289532,"",,,1,
6702,3733,"Saudi Arabia","Y",08-SEP-20,290229,"Y",12-FEB-21,4,3,
6703,3737,"United Kingdom","",04-SEP-20,260901,"",,,1,
6704,3738,"Brazil","",22-SEP-20,42893,"",,,2,
6705,3741,"Australia","",04-SEP-20,290236,"",,,1,
6706,3743,"Germany","",03-SEP-20,125271,"",,,2,
6708,3745,"France","Y",09-SEP-20,289531,"Y",28-JUN-22,,3,
6709,3746,"India","",04-SEP-20,290234,"",,,1,
6710,3749,"Korea, Republic of","",08-SEP-20,290235,"",,,1,
6711,3752,"United States of America","",08-SEP-20,290237,"",,,1,
6560,3525,"United States of America","",26-AUG-20,239317,"",,,1,
6621,3603,"Senegal","Y",10-AUG-20,275857,"",,,3,
6622,3604,"France","Y",10-AUG-20,275856,"",,,1,
6712,3753,"United States of America","",09-SEP-20,246913,"",,,1,
6713,3754,"United States of America","",09-SEP-20,289530,"Y",12-MAR-22,,2,
6714,3756,"Brazil","",09-SEP-20,273821,"",,,1,
6715,3757,"Brazil","",09-SEP-20,264733,"",,,1,
6716,3758,"Brazil","Y",09-SEP-20,269049,"Y",23-JUL-21,,3,
6717,3759,"United Kingdom","Y",06-SEP-20,290232,"",,,2,
6718,3760,"United Kingdom","",09-SEP-20,289529,"",,,1,
6720,3761,"Netherlands","Y",24-SEP-20,292242,"Y",12-FEB-21,5,3,
6721,3768,"South Africa","",24-SEP-20,292245,"",,,2,
6722,3769,"United States of America","",24-SEP-20,292246,"",,,1,
6723,3770,"United States of America","Y",24-SEP-20,292247,"",,,1,
6724,3771,"Turkey","",25-SEP-20,292248,"",,,1,
6725,3772,"United States of America","Y",24-SEP-20,292244,"",,,1,
6726,3773,"Brazil","",23-SEP-20,292238,"",,,1,
6727,3774,"Switzerland","Y",24-SEP-20,292241,"",,,3,
6728,3775,"United Kingdom","",23-SEP-20,292240,"",,,1,
6729,3776,"United Kingdom","Y",23-SEP-20,292239,"",,,2,
6730,3777,"United Kingdom","",24-SEP-20,292243,"",,,2,
6748,3807,"Norway","Y",30-SEP-20,297601,"Y",31-JUL-21,,3,
6680,3684,"India","Y",17-SEP-20,267689,"Y",15-FEB-22,,3,
6681,3686,"United States of America","",17-SEP-20,285995,"Y",24-FEB-22,,2,
6682,3687,"United States of America","",17-SEP-20,285996,"",,,1,
6683,3688,"Bolivia","",17-SEP-20,285997,"",,,1,
6684,3689,"Canada","Y",04-SEP-20,266253,"Y",06-OCT-21,,3,
6686,3691,"Brazil","",18-SEP-20,285998,"",,,1,
6687,3692,"United Kingdom","Y",17-SEP-20,285994,"",,,1,
6688,3694,"United States of America","Y",20-SEP-20,287803,"",,,1,
6689,3695,"United States of America","",20-SEP-20,287804,"",,,1,
6731,3779,"Germany","Y",28-SEP-20,294364,"",,,1,
6732,3782,"India","Y",27-SEP-20,294360,"",,,2,
6733,3783,"Singapore","Y",27-SEP-20,294361,"",,,1,
6734,3787,"Argentina","Y",27-SEP-20,294362,"",,,1,
6735,3788,"Bolivia","Y",27-SEP-20,294363,"",,,1,
6749,3808,"United Kingdom","",30-SEP-20,297602,"",,,1,
6750,3809,"Poland","Y",30-SEP-20,297600,"",,,1,
6773,3838,"India","",01-OCT-20,299825,"",,,1,
6774,3841,"United States of America","Y",02-OCT-20,299822,"",,,2,
6775,3842,"United States of America","Y",02-OCT-20,297384,"",,,3,
6780,3861,"United Kingdom","Y",07-OCT-20,303512,"Y",13-FEB-21,5,3,
6900,4012,"Australia","",19-OCT-20,312569,"",,,1,
6901,4013,"France","",20-OCT-20,309544,"Y",03-DEC-20,5,3,
6902,4014,"India","Y",19-OCT-20,312568,"Y",22-APR-22,,3,
6903,4017,"Belgium","Y",20-OCT-20,312570,"",,,3,
6990,4137,"United States of America","",01-NOV-20,323133,"",,,1,
6991,4141,"India","Y",31-OCT-20,323132,"",,,1,
6992,4146,"Canada","",08-JAN-20,324134,"",,,1,
7002,4173,"United Kingdom","Y",03-NOV-20,320294,"Y",08-FEB-21,,3,
7003,4176,"Kenya","Y",03-NOV-20,324637,"",,,2,
7004,4177,"Jordan","Y",03-NOV-20,324636,"Y",12-AUG-21,,3,
7033,4253,"India","",07-NOV-20,329464,"",,,2,
7047,4283,"Brazil","Y",11-NOV-20,333678,"Y",13-MAR-21,6,3,
7048,4285,"Netherlands","Y",11-NOV-20,251380,"",,10,3,
7073,4318,"United Kingdom","Y",10-NOV-20,336710,"",,,2,
7074,4319,"United Kingdom","Y",10-NOV-20,336709,"",,,1,
7076,4321,"Italy","Y",10-NOV-20,122389,"Y",06-APR-22,,3,
7080,4333,"United States of America","",17-NOV-20,338534,"",,,1,
7081,4335,"India","Y",17-NOV-20,338533,"Y",02-JUN-21,,3,
7082,4336,"India","",17-NOV-20,338530,"",,,1,
7083,4337,"India","",17-NOV-20,338531,"",,,1,
7084,4338,"India","",17-NOV-20,338532,"",,,1,
7085,4354,"United States of America","Y",18-NOV-20,339333,"",,,3,
7000,4164,"India","",01-NOV-20,321721,"",,,2,
7001,4165,"India","",02-NOV-20,324635,"",,,2,
7046,4278,"Korea, Republic of","",09-NOV-20,332062,"",,,1,
7077,4325,"India","Y",17-NOV-20,337626,"",,,1,
7078,4328,"United States of America","Y",16-NOV-20,337625,"",,,3,
7086,4355,"United States of America","Y",18-NOV-20,340243,"",,,2,
7087,4356,"India","",18-NOV-20,339336,"",,,1,
7088,4358,"Canada","",18-NOV-20,339334,"",,,1,
7107,4372,"United States of America","",19-NOV-20,340346,"",,,1,
7108,4373,"Argentina","Y",19-NOV-20,340348,"",,,2,
7109,4374,"United States of America","Y",19-NOV-20,340345,"",,14,2,
7110,4375,"Argentina","Y",20-NOV-20,340354,"",,,1,
7111,4377,"Argentina","",20-NOV-20,340353,"",,,1,
7112,4378,"Mexico","Y",20-NOV-20,340352,"Y",05-FEB-22,,3,
7113,4379,"United States of America","",20-NOV-20,340351,"",,,1,
7114,4380,"Argentina","",21-NOV-20,340358,"",,,1,
7115,4382,"India","Y",20-NOV-20,340356,"Y",25-NOV-21,,3,
7116,4384,"Slovakia","Y",19-NOV-20,301160,"",,5,3,
7117,4385,"Hungary","",20-NOV-20,337421,"",,,1,
7118,4390,"Argentina","Y",20-NOV-20,340355,"",,,1,
7119,4398,"Indonesia","Y",23-NOV-20,341854,"Y",08-JAN-22,,3,
6940,4062,"Brazil","",26-OCT-20,300554,"",,,1,
6941,4063,"Brazil","Y",26-OCT-20,11951,"",,,1,
6942,4064,"United States of America","",26-OCT-20,316037,"",,,1,
6943,4065,"United States of America","",26-OCT-20,318462,"",,,1,
6944,4066,"Argentina","",26-OCT-20,318461,"",,,1,
6945,4067,"United States of America","",27-OCT-20,318464,"Y",01-JAN-21,,3,
6946,4068,"United States of America","Y",27-OCT-20,318468,"",,,2,
6947,4069,"Saudi Arabia","Y",26-OCT-20,318460,"Y",09-FEB-22,,3,
6948,4070,"United States of America","Y",27-OCT-20,318467,"",,,2,
6949,4074,"United Kingdom","",27-OCT-20,15139,"",,,1,
6950,4075,"India","Y",26-OCT-20,318459,"Y",05-DEC-20,10,3,
6951,4076,"India","",26-OCT-20,318458,"",,,1,
6952,4077,"India","",27-OCT-20,318466,"",,,1,
6953,4078,"Hungary","Y",27-OCT-20,312971,"",,5,1,
6954,4079,"Italy","",27-OCT-20,318463,"Y",31-DEC-20,,3,
6955,4081,"France","",27-OCT-20,309442,"Y",02-MAR-22,10,2,
6956,4083,"Germany","Y",27-OCT-20,318469,"",,,1,
7100,4363,"Kenya","Y",19-NOV-20,320602,"",,,3,
7101,4364,"United Arab Emirates","Y",21-NOV-20,340357,"",,,1,
7102,4367,"Brazil","Y",19-NOV-20,185722,"Y",04-AUG-21,,3,
7103,4368,"Brazil","Y",19-NOV-20,269481,"",,,2,
7104,4369,"Brazil","",19-NOV-20,340350,"Y",17-JUN-21,,2,
7105,4370,"Spain","Y",19-NOV-20,340349,"",,5,2,
6864,3985,"Saudi Arabia","",15-OCT-20,310053,"",,,1,
6865,3986,"Saudi Arabia","",17-OCT-20,310058,"",,,2,
6866,3988,"Canada","",15-OCT-20,310055,"",,,1,
6867,3989,"United States of America","",15-OCT-20,310054,"",,,1,
6868,3990,"Mexico","",16-OCT-20,310057,"",,,1,
6870,3993,"Iceland","Y",16-OCT-20,310056,"",,,1,
6871,3995,"India","Y",18-OCT-20,310059,"",,,2,
6872,3996,"France","",15-OCT-20,310051,"",,,1,
6873,3999,"Brazil","",14-OCT-20,310048,"",,,1,
6908,4030,"Argentina","Y",22-OCT-20,314197,"",,,2,
6909,4031,"United States of America","",22-OCT-20,314196,"",,,1,
6910,4035,"Hong Kong,Special Administrative Region of China","",21-OCT-20,314193,"Y",20-JAN-21,,2,
6911,4036,"Australia","",22-OCT-20,314195,"",,,1,
6912,4040,"Germany","",22-OCT-20,314194,"Y",07-DEC-20,,3,
6920,4042,"United States of America","",26-OCT-20,316945,"",,,1,
6922,4044,"South Africa","Y",22-OCT-20,316939,"",,,2,
6923,4045,"Saudi Arabia","Y",22-OCT-20,316938,"",,,2,
6924,4046,"Saudi Arabia","Y",25-OCT-20,19499,"Y",22-FEB-22,,3,
6925,4047,"Saudi Arabia","",26-OCT-20,316946,"",,,1,
6926,4048,"Spain","",24-OCT-20,316943,"",,5,1,
6927,4049,"Spain","",24-OCT-20,11145,"",,,1,
6881,4008,"India","",19-OCT-20,311269,"",,,1,
6882,4009,"United States of America","",19-OCT-20,311268,"",,,1,
6904,4020,"Germany","",20-OCT-20,313374,"",,,1,
6905,4022,"United States of America","Y",21-OCT-20,313375,"Y",06-OCT-21,10,3,
6906,4023,"United States of America","",21-OCT-20,313376,"",,,1,
6907,4027,"Luxembourg","Y",21-OCT-20,313377,"Y",13-JAN-21,,3,
6928,4053,"India","Y",24-OCT-20,316944,"",,,2,
6929,4054,"Malaysia","",24-OCT-20,14922,"",,,1,
6931,4056,"Poland","",23-OCT-20,315235,"",,,3,
6932,4058,"Belgium","Y",23-OCT-20,316942,"",,,1,
6957,4091,"United States of America","",27-OCT-20,319477,"",,,1,
6958,4095,"India","Y",27-OCT-20,318864,"Y",04-FEB-21,4,3,
6959,4100,"Brazil","",28-OCT-20,320918,"",,,1,
6960,4102,"Argentina","",28-OCT-20,320916,"",,,1,
6961,4103,"United States of America","Y",28-OCT-20,320917,"",,4,3,
6980,4122,"India","Y",28-OCT-20,319374,"",,,3,
6981,4123,"India","",29-OCT-20,322026,"",,,2,
6982,4124,"Croatia","",30-OCT-20,319781,"",,,1,
6983,4125,"Italy","",29-OCT-20,322028,"",,,1,
6984,4126,"Germany","",31-OCT-20,314085,"",,,2,
6985,4128,"Brazil","Y",29-OCT-20,322029,"",,,2,
6986,4133,"Chile","",29-OCT-20,319069,"",,,1,
6987,4134,"Argentina","",29-OCT-20,322030,"",,,1,
6988,4135,"United States of America","",29-OCT-20,322031,"",,,1,
6989,4136,"United States of America","",29-OCT-20,322027,"",,,1,
7005,4179,"Lebanon","Y",03-NOV-20,325438,"",,,2,
7006,4180,"Kenya","",03-NOV-20,325439,"",,5,2,
7007,4181,"Brazil","Y",03-NOV-20,326640,"",,,3,
7008,4182,"Ireland","",03-NOV-20,325441,"",,,1,
7009,4183,"United Arab Emirates","Y",04-NOV-20,225431,"",,,2,
7010,4184,"Chile","Y",04-NOV-20,325443,"",,16,2,
7011,4185,"United States of America","",04-NOV-20,325445,"",,,1,
11301,27024,"Saudi Arabia","Y",21-DEC-21,669428,"",,,2,
7014,4191,"Poland","Y",04-NOV-20,325446,"Y",10-JUL-21,,3,
7015,4197,"United States of America","Y",04-NOV-20,326641,"",,,1,
7020,4221,"Canada","Y",05-NOV-20,329454,"",,,2,
7021,4224,"India","",05-NOV-20,329455,"",,,1,
7022,4225,"India","Y",06-NOV-20,329462,"",,,1,
7023,4227,"Lithuania","",08-NOV-20,329465,"Y",02-NOV-21,,2,
7024,4228,"Austria","",05-NOV-20,329458,"",,,2,
7025,4232,"Saudi Arabia","",04-NOV-20,329453,"",,,2,
7026,4233,"South Africa","Y",05-NOV-20,329457,"",,,1,
7027,4234,"Georgia","",05-NOV-20,329456,"",,,1,
7028,4236,"Chile","Y",06-NOV-20,329460,"Y",09-JUL-21,,3,
7029,4237,"United States of America","",06-NOV-20,329461,"",,,1,
7030,4238,"United States of America","",06-NOV-20,329459,"",,,1,
7031,4239,"United States of America","Y",07-NOV-20,329463,"",,,1,
7032,4240,"United States of America","",07-NOV-20,492,"",,,1,
7040,4262,"Brazil","Y",08-NOV-20,331362,"",,,2,
7041,4263,"Nigeria","",09-NOV-20,331367,"",,,1,
7042,4264,"United States of America","",09-NOV-20,331364,"",,,1,
7043,4268,"India","",09-NOV-20,331365,"",,,1,
7044,4269,"India","",09-NOV-20,331366,"",,,1,
7061,4302,"Algeria","Y",11-NOV-20,336713,"",,,2,
7062,4303,"Saudi Arabia","Y",11-NOV-20,336712,"Y",16-MAR-21,10,3,
7063,4305,"Brazil","",12-NOV-20,336715,"",,,1,
7064,4306,"Brazil","Y",13-NOV-20,336720,"",,,2,
7065,4308,"United States of America","",10-NOV-20,336711,"",,,1,
7066,4309,"United States of America","Y",12-NOV-20,336717,"",,,1,
7067,4310,"Colombia","Y",12-NOV-20,336719,"",,,2,
7068,4311,"United States of America","",13-NOV-20,334981,"",,,1,
7069,4312,"United States of America","",15-NOV-20,336722,"",,,1,
7070,4313,"Australia","Y",12-NOV-20,336716,"Y",28-MAR-21,5,3,
7071,4315,"Australia","Y",15-NOV-20,336721,"",,,2,
7072,4317,"India","",11-NOV-20,336714,"",,,1,
7386,4885,"United States of America","",29-DEC-20,375945,"",,,1,
7387,4886,"United States of America","Y",29-DEC-20,375944,"Y",09-APR-22,,3,
7388,4887,"United States of America","",30-DEC-20,375946,"",,,1,
7400,4902,"United States of America","",30-DEC-20,376544,"Y",04-JUL-21,,3,
7402,4904,"United States of America","",02-JAN-21,376547,"",,,1,
7403,4909,"India","",31-DEC-20,376545,"",,,1,
7420,4922,"India","",04-JAN-21,377557,"",,,2,
7421,4925,"United States of America","Y",03-JAN-21,377555,"",,,1,
7422,4926,"United States of America","Y",03-JAN-21,377556,"Y",07-SEP-21,,3,
7423,4928,"Qatar","",04-JAN-21,377558,"",,,1,
7424,4931,"Ireland","Y",05-JAN-21,377974,"Y",19-APR-22,5,3,
7425,4932,"Saudi Arabia","Y",05-JAN-21,377975,"",,5,2,
7426,4934,"India","",05-JAN-21,377970,"",,,1,
7427,4938,"Brazil","",04-JAN-21,377973,"Y",06-JUN-22,,2,
7428,4939,"Brazil","Y",04-JAN-21,377972,"Y",28-AUG-21,,3,
7429,4946,"United States of America","",05-JAN-21,377552,"",,,1,
7430,4947,"Chile","Y",05-JAN-21,288307,"Y",12-APR-21,4,3,
7432,4949,"United Kingdom","",05-JAN-21,378376,"Y",27-NOV-21,,3,
7433,4953,"Czech Republic","",06-JAN-21,378879,"",,,2,
7131,4429,"United States of America","Y",24-NOV-20,340240,"Y",29-MAY-22,,3,
7132,4430,"Mexico","Y",24-NOV-20,344975,"",,,1,
7134,4442,"Brazil","",25-NOV-20,345797,"",,,1,
7135,4445,"India","",25-NOV-20,345796,"",,,1,
7136,4448,"Argentina","Y",24-NOV-20,345790,"",,,1,
7137,4449,"United States of America","",24-NOV-20,345789,"",,,1,
7138,4451,"United States of America","",25-NOV-20,345792,"",,,1,
7139,4452,"Argentina","Y",25-NOV-20,345793,"",,,2,
7140,4453,"United States of America","Y",25-NOV-20,345794,"Y",26-JAN-21,,3,
7141,4454,"United States of America","",25-NOV-20,345795,"",,,1,
7142,4455,"United Kingdom","",25-NOV-20,345791,"",,,1,
7220,4561,"Italy","",04-DEC-20,314079,"",,,1,
7221,4564,"France","",06-DEC-20,353696,"",,,1,
7222,4567,"Australia","Y",05-DEC-20,14888,"Y",12-FEB-21,10,3,
7223,4569,"United States of America","",03-DEC-20,353688,"",,,1,
7224,4570,"United States of America","",04-DEC-20,353689,"",,,1,
7225,4571,"Argentina","",04-DEC-20,353693,"",,,1,
7227,4573,"Argentina","Y",04-DEC-20,353691,"Y",29-MAY-21,,3,
7228,4574,"United States of America","Y",05-DEC-20,353694,"",,,2,
7229,4575,"India","Y",04-DEC-20,353690,"",,,1,
7230,4576,"India","Y",05-DEC-20,353695,"",,,1,
7121,4402,"Italy","",23-NOV-20,343073,"",,,1,
7122,4403,"France","",23-NOV-20,342153,"",,4,3,
7123,4408,"United States of America","Y",23-NOV-20,343072,"",,,2,
7124,4409,"United States of America","Y",23-NOV-20,343071,"",,,2,
7125,4410,"Argentina","Y",23-NOV-20,343070,"",,,3,
7126,4411,"Argentina","",23-NOV-20,343074,"",,,1,
7127,4412,"Argentina","",23-NOV-20,343069,"",,,2,
7128,4413,"Argentina","Y",23-NOV-20,343068,"Y",29-MAY-21,,3,
7129,4414,"Argentina","Y",23-NOV-20,343067,"",,,1,
7130,4421,"Mexico","Y",24-NOV-20,343075,"",,,3,
7160,4462,"Ireland","",26-NOV-20,347405,"",,,2,
7161,4464,"Norway","",26-NOV-20,347409,"",,,1,
7162,4465,"India","",26-NOV-20,347408,"",,,1,
7163,4466,"Malaysia","",26-NOV-20,347406,"",,,1,
7164,4467,"India","Y",27-NOV-20,347412,"",,,1,
7165,4468,"India","",27-NOV-20,347411,"",,,1,
7166,4469,"India","",27-NOV-20,347404,"Y",15-APR-22,,2,
7167,4470,"Malaysia","",28-NOV-20,347416,"",,,1,
7168,4472,"United Kingdom","",26-NOV-20,347407,"",,,2,
7169,4473,"Poland","",27-NOV-20,323940,"",,,1,
7170,4475,"Argentina","Y",27-NOV-20,347413,"",,,2,
7173,4478,"Argentina","",28-NOV-20,347415,"",,,1,
7174,4479,"United States of America","Y",29-NOV-20,347417,"Y",12-FEB-21,,3,
7175,4483,"Sri Lanka","",29-NOV-20,349045,"",,,1,
7176,4484,"Philippines","",30-NOV-20,349046,"",,,1,
7177,4486,"India","",30-NOV-20,349047,"",,,1,
7178,4495,"Argentina","Y",30-NOV-20,350061,"",,,2,
7179,4496,"Argentina","Y",30-NOV-20,350060,"",,,2,
7180,4501,"Brazil","",30-NOV-20,350059,"",,,2,
7181,4502,"Brazil","",30-NOV-20,350058,"",,,1,
7182,4506,"Argentina","",30-NOV-20,350062,"",,,1,
7231,4586,"United States of America","",06-DEC-20,354896,"",,,1,
7269,4663,"Argentina","",11-DEC-20,359107,"",,,1,
7280,4684,"Switzerland","",13-DEC-20,368311,"",,,1,
7281,4695,"United States of America","",14-DEC-20,369215,"",,,1,
7282,4696,"United States of America","",14-DEC-20,369216,"",,,1,
7283,4697,"United States of America","",14-DEC-20,369217,"",,,1,
7284,4698,"Argentina","",14-DEC-20,369218,"",,,1,
7285,4706,"Canada","Y",14-DEC-20,369219,"",,,3,
7300,4722,"Argentina","",15-DEC-20,370119,"",,,1,
7301,4723,"Argentina","",15-DEC-20,370121,"",,,1,
7302,4726,"Saudi Arabia","Y",15-DEC-20,370120,"",,5,2,
7303,4731,"India","",14-DEC-20,370118,"",,,1,
